id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
Koh2_RnEr55Bl1Fb1xAO-g,pho-14-washington,Pho 14,https://s3-media1.fl.yelpcdn.com/bphoto/w3UpOMHRVN2wDLwiTFBtDw/o.jpg,False,https://www.yelp.com/biz/pho-14-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,830,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,"{'latitude': 38.930646, 'longitude': -77.033999}",['delivery'],$$,"{'address1': '1436 Park Rd NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['1436 Park Rd NW', 'Washington, DC 20010']}",+12029862326,(202) 986-2326,2698.9987453142717
i0cJpkbABlvsb62WnhEjug,delta-sky-360-club-washington,Delta Sky 360 Club,https://s3-media1.fl.yelpcdn.com/bphoto/hDKWtf6LvyE2wjYyRbUvRw/o.jpg,False,https://www.yelp.com/biz/delta-sky-360-club-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,5,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.5,"{'latitude': 38.8730652937981, 'longitude': -77.0076446456155}",[],,"{'address1': '1500 S Capitol St SE', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20003', 'country': 'US', 'state': 'DC', 'display_address': ['1500 S Capitol St SE', 'Washington, DC 20003']}",+12026756287,(202) 675-6287,4196.26281147336
YUJ6-_LqJcIGU14coHowAQ,corner-office-washington-2,Corner Office,https://s3-media3.fl.yelpcdn.com/bphoto/O7v-hADJXnYqAXKoMPzBDg/o.jpg,False,https://www.yelp.com/biz/corner-office-washington-2?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,4,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 38.89696, 'longitude': -77.03339}",['delivery'],,"{'address1': '515 15th St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20004', 'country': 'US', 'state': 'DC', 'display_address': ['515 15th St NW', 'Washington, DC 20004']}",+12026612442,(202) 661-2442,1968.9725131154732
3ryC78wzptut8zSxtiawjQ,cafe-cantina-washington,Cafe Cantina,https://s3-media3.fl.yelpcdn.com/bphoto/76YZx8grmIX5euzbdVp_YQ/o.jpg,False,https://www.yelp.com/biz/cafe-cantina-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,28,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 38.9019296361666, 'longitude': -77.0602604937042}",['delivery'],$,"{'address1': '3050 K St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20007', 'country': 'US', 'state': 'DC', 'display_address': ['3050 K St NW', 'Washington, DC 20007']}",+12029653052,(202) 965-3052,3799.4585423032645
AZ5EJ1bkmGIZBunD52w77w,capitol-bistro-washington,Capitol Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/08taG5_Lk68rK8BDsHQ4Jw/o.jpg,False,https://www.yelp.com/biz/capitol-bistro-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,64,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,"{'latitude': 38.885555267334, 'longitude': -77.0192947387695}",['delivery'],$$,"{'address1': '550 C St SW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20024', 'country': 'US', 'state': 'DC', 'display_address': ['550 C St SW', 'Washington, DC 20024']}",+12024794000,(202) 479-4000,2717.9421618687434
SRTM5QufPvXUXoHDrX6HgQ,busboys-and-poets-brookland-washington,Busboys and Poets - Brookland,https://s3-media1.fl.yelpcdn.com/bphoto/O_vvxOmdpiFC6kLIph781g/o.jpg,False,https://www.yelp.com/biz/busboys-and-poets-brookland-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,565,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 38.932108252498594, 'longitude': -76.9974655727229}","['pickup', 'delivery']",$$,"{'address1': '625 Monroe St NE', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20017', 'country': 'US', 'state': 'DC', 'display_address': ['625 Monroe St NE', 'Washington, DC 20017']}",+12026367230,(202) 636-7230,3012.516450118476
3gQnn47NWQy7FmSt3_DohA,el-rinconcito-ii-washington,El Rinconcito II,https://s3-media3.fl.yelpcdn.com/bphoto/xhEKkqh7gOGVvF3qz2UYCg/o.jpg,False,https://www.yelp.com/biz/el-rinconcito-ii-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,240,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 38.930591, 'longitude': -77.030685}","['pickup', 'delivery']",$$,"{'address1': '1326 Park Rd', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['1326 Park Rd', 'Washington, DC 20010']}",+12022991076,(202) 299-1076,2565.446878311046
BDWCOnWiP0HOIQgeOpxNCg,buca-di-beppo-italian-restaurant-washington-3,Buca di Beppo Italian Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/8K81hUc7mb2QvyI1N7mEew/o.jpg,False,https://www.yelp.com/biz/buca-di-beppo-italian-restaurant-washington-3?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,448,"[{'alias': 'italian', 'title': 'Italian'}]",3.0,"{'latitude': 38.9151048, 'longitude': -77.0459734}","['pickup', 'delivery']",$$,"{'address1': '1825 Connecticut Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['1825 Connecticut Ave NW', 'Washington, DC 20009']}",+12022328466,(202) 232-8466,2520.2242340955736
m7133ETf3TLcVY578aIsmw,tonic-washington-5,Tonic,https://s3-media3.fl.yelpcdn.com/bphoto/h-BbJyFORIT06-NW3XVMKA/o.jpg,False,https://www.yelp.com/biz/tonic-washington-5?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,861,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.0,"{'latitude': 38.89811, 'longitude': -77.046446}","['pickup', 'delivery']",$$,"{'address1': '2036 G St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20052', 'country': 'US', 'state': 'DC', 'display_address': ['2036 G St NW', 'Washington, DC 20052']}",+12022960211,(202) 296-0211,2825.1321772511737
6hbEIUuqBSXv4RrqStgWTQ,agua-301-washington-2,Agua 301,https://s3-media1.fl.yelpcdn.com/bphoto/10XxBZ8jNHgdWif50epFng/o.jpg,False,https://www.yelp.com/biz/agua-301-washington-2?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,925,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 38.87327, 'longitude': -77.001714}","['pickup', 'restaurant_reservation', 'delivery']",$$,"{'address1': '301 Water St SE', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20003', 'country': 'US', 'state': 'DC', 'display_address': ['301 Water St SE', 'Washington, DC 20003']}",+12024840301,(202) 484-0301,4309.23675348551
unz2Ol--SjQ9KKvZdPes0w,cosi-washington-6,Cosi,https://s3-media3.fl.yelpcdn.com/bphoto/PSINYYSF8GXw-UKo0E5-8Q/o.jpg,False,https://www.yelp.com/biz/cosi-washington-6?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,88,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,"{'latitude': 38.9029579162598, 'longitude': -77.0351409912109}","['pickup', 'delivery']",$,"{'address1': '1501 K St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20005', 'country': 'US', 'state': 'DC', 'display_address': ['1501 K St NW', 'Washington, DC 20005']}",+12026398999,(202) 639-8999,1703.1230288403553
bh0wqRKpWHpyhmPftnSyOQ,dannies-carry-out-washington,Dannie's Carry Out,https://s3-media3.fl.yelpcdn.com/bphoto/dq-pmQiG5zAMzWqKDCkEIQ/o.jpg,False,https://www.yelp.com/biz/dannies-carry-out-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,45,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 38.9417199, 'longitude': -77.02461}","['pickup', 'delivery']",$,"{'address1': '830 Upshur St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['830 Upshur St NW', 'Washington, DC 20011']}",+12028297100,(202) 829-7100,3578.555596920751
uPxaHQsTtZ-Km8arqPsPCA,fancy-radish-washington,Fancy Radish,https://s3-media1.fl.yelpcdn.com/bphoto/Netx-lp3CAWTDVm70YYq-A/o.jpg,False,https://www.yelp.com/biz/fancy-radish-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,344,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,"{'latitude': 38.9003570962035, 'longitude': -76.996998}",['delivery'],$$,"{'address1': '600 H St NE', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20002', 'country': 'US', 'state': 'DC', 'display_address': ['600 H St NE', 'Washington, DC 20002']}",+12026758341,(202) 675-8341,2079.838216098703
ZbVNADWUpTAjbB79qeXtwg,service-bar-washington,Service Bar,https://s3-media3.fl.yelpcdn.com/bphoto/l-oY-DnhZlBRiNCrvCCDvw/o.jpg,False,https://www.yelp.com/biz/service-bar-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,242,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 38.91683, 'longitude': -77.02501}","['pickup', 'delivery']",$$,"{'address1': '928 U St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['928 U St NW', 'Washington, DC 20001']}",+12024627232,(202) 462-7232,995.5795941921058
N8OcY3VeKzpfHtSgb3Kh-g,florida-avenue-grill-washington,Florida Avenue Grill,https://s3-media3.fl.yelpcdn.com/bphoto/SpAvU198Cap0CGvnIumilA/o.jpg,False,https://www.yelp.com/biz/florida-avenue-grill-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,509,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",3.5,"{'latitude': 38.92061, 'longitude': -77.0273799}",['pickup'],$$,"{'address1': '1100 Florida Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['1100 Florida Ave NW', 'Washington, DC 20009']}",+12022651586,(202) 265-1586,1439.726502253501
A807alX7WhJ5gXtUPK2grg,oyamel-washington-2,Oyamel,https://s3-media4.fl.yelpcdn.com/bphoto/j_6L-DkIQd6K08CZ1RdB7A/o.jpg,False,https://www.yelp.com/biz/oyamel-washington-2?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,2997,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",3.5,"{'latitude': 38.89495, 'longitude': -77.02167}","['pickup', 'delivery']",$$,"{'address1': '401 7th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20004', 'country': 'US', 'state': 'DC', 'display_address': ['401 7th St NW', 'Washington, DC 20004']}",+12026281005,(202) 628-1005,1708.9357767896772
MVVOLevQSzS3ogKyEW24Bw,el-centro-washington-2,El Centro,https://s3-media1.fl.yelpcdn.com/bphoto/BRKV6bE7OHjvIFCC5juRWg/o.jpg,False,https://www.yelp.com/biz/el-centro-washington-2?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,1197,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 38.90569, 'longitude': -77.06303}","['delivery', 'pickup']",$$,"{'address1': '1218 Wisconsin Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20007', 'country': 'US', 'state': 'DC', 'display_address': ['1218 Wisconsin Ave NW', 'Washington, DC 20007']}",+12023334100,(202) 333-4100,3961.439327009569
QvFYCWzbm6I82ENZKDmLXA,hawk-n-dove-washington,Hawk 'n' Dove,https://s3-media1.fl.yelpcdn.com/bphoto/KF8H4pFVxnMLHRt7dvq6zA/o.jpg,False,https://www.yelp.com/biz/hawk-n-dove-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,311,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 38.8864474, 'longitude': -77.0011481}",['delivery'],$$,"{'address1': '329 Pennsylvania Ave SE', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20003', 'country': 'US', 'state': 'DC', 'display_address': ['329 Pennsylvania Ave SE', 'Washington, DC 20003']}",+12025470030,(202) 547-0030,2980.6527578859263
ml_jqshT1HRdpx-XEtG8ew,manhattan-pizza-truck-washington-2,Manhattan Pizza Truck,https://s3-media1.fl.yelpcdn.com/bphoto/KgJ_YXiZrJ4ikFDoboQisg/o.jpg,False,https://www.yelp.com/biz/manhattan-pizza-truck-washington-2?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,16,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 38.9104423522949, 'longitude': -77.0177383422852}",[],$,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['Washington, DC 20001']}",,,261.0762184875366
M46ZaPlzxQNchtWDGTCckw,pineapple-and-pearls-washington-3,Pineapple & Pearls,https://s3-media1.fl.yelpcdn.com/bphoto/6wv6hgDDB7y1xD-rWAQXhw/o.jpg,False,https://www.yelp.com/biz/pineapple-and-pearls-washington-3?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,378,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 38.88069, 'longitude': -76.99534}",[],$$$$,"{'address1': '715 8th St SE', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20003', 'country': 'US', 'state': 'DC', 'display_address': ['715 8th St SE', 'Washington, DC 20003']}",+12025957375,(202) 595-7375,3790.7383014748707
GERRIWMslcP4-O6mLErPSQ,american-red-cross-cafeteria-washington,American Red Cross Cafeteria,https://s3-media1.fl.yelpcdn.com/bphoto/0x41VtSX0gY4t-92ExFe9A/o.jpg,False,https://www.yelp.com/biz/american-red-cross-cafeteria-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,17,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",3.0,"{'latitude': 38.89641, 'longitude': -77.04572}",[],$,"{'address1': '2025 E St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20006', 'country': 'US', 'state': 'DC', 'display_address': ['2025 E St NW', 'Washington, DC 20006']}",+12027286670,(202) 728-6670,2868.541194766118
9QNJTBDz_ViVPW1p0Y_CHA,papa-johns-pizza-washington-14,Papa Johns Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/CeWSUJfOJLZqocQiCFZ5sQ/o.jpg,False,https://www.yelp.com/biz/papa-johns-pizza-washington-14?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,40,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,"{'latitude': 38.878741, 'longitude': -76.99128499999999}","['pickup', 'delivery']",$,"{'address1': '914 11Th St SE', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20003', 'country': 'US', 'state': 'DC', 'display_address': ['914 11Th St SE', 'Washington, DC 20003']}",+12025447272,(202) 544-7272,4155.183101422112
AjIgTgGA03KhVMUvR0w9mA,bowtie-pastaria-washington,Bowtie Pastaria,https://s3-media2.fl.yelpcdn.com/bphoto/TnI_IHR99zTj7dVk2WgOZw/o.jpg,False,https://www.yelp.com/biz/bowtie-pastaria-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,7,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",1.5,"{'latitude': 38.87797, 'longitude': -77.01515}",[],$$,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20024', 'country': 'US', 'state': 'DC', 'display_address': ['Washington, DC 20024']}",+17038698259,(703) 869-8259,3770.6385336752264
OMOnQk4bEB9oNWzE4JFopg,chiko-washington,CHIKO,https://s3-media3.fl.yelpcdn.com/bphoto/h7JLD8C1iZ75_2X6xdN0kQ/o.jpg,False,https://www.yelp.com/biz/chiko-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,343,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 38.88303, 'longitude': -76.9952799}","['pickup', 'delivery']",$$,"{'address1': '423 8th St SE', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20003', 'country': 'US', 'state': 'DC', 'display_address': ['423 8th St SE', 'Washington, DC 20003']}",+12025589934,(202) 558-9934,3572.796379737119
meBdsnJ6U9jwfkXrneONVw,dacha-beer-garden-navy-yard-washington-2,Dacha Beer Garden Navy Yard,https://s3-media4.fl.yelpcdn.com/bphoto/6k3M2BNtDwi9cn82k0BelA/o.jpg,False,https://www.yelp.com/biz/dacha-beer-garden-navy-yard-washington-2?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,157,"[{'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",3.5,"{'latitude': 38.871247, 'longitude': -77.007278}",['delivery'],$$,"{'address1': '79 Potomac Ave SE', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20003', 'country': 'US', 'state': 'DC', 'display_address': ['79 Potomac Ave SE', 'Washington, DC 20003']}",+12029193800,(202) 919-3800,4400.67134705925
o8yFK_ZeHLdu-bJDvJ3MOQ,hive-bar-x-and-bar-washington,Hive Bar x &bar,https://s3-media3.fl.yelpcdn.com/bphoto/Ns6LM9xSqyvpn4ATk-TBjQ/o.jpg,False,https://www.yelp.com/biz/hive-bar-x-and-bar-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,160,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 38.89715, 'longitude': -77.04962}",['delivery'],$$,"{'address1': '2224 F St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20037', 'country': 'US', 'state': 'DC', 'display_address': ['2224 F St NW', 'Washington, DC 20037']}",,,3118.7131505732914
NMd_D8sRDVPGq0b9nsqR6A,potbelly-sandwich-shop-washington-31,Potbelly Sandwich Shop,https://s3-media2.fl.yelpcdn.com/bphoto/uuKoIm6TsKWPm8MJFCMx-w/o.jpg,False,https://www.yelp.com/biz/potbelly-sandwich-shop-washington-31?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,42,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,"{'latitude': 38.899952, 'longitude': -77.022423}","['delivery', 'pickup']",$,"{'address1': '709 H St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['709 H St NW', 'Washington, DC 20001']}",+12023757893,(202) 375-7893,1192.91102414709
3zIz-vD2WIU0WhrBla01KA,mcdonalds-washington,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/bTGzbSIoVhgS6AN4RX6T7A/o.jpg,False,https://www.yelp.com/biz/mcdonalds-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,66,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.0,"{'latitude': 38.9168555, 'longitude': -77.0321810080406}",['delivery'],$,"{'address1': '1944 14th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['1944 14th St NW', 'Washington, DC 20009']}",+12027331950,(202) 733-1950,1474.4528771762975
mrugGUhKUH7O4JO0BBY0vQ,mamma-ilardos-washington,Mamma Ilardo's,https://s3-media1.fl.yelpcdn.com/bphoto/jVp_z7VWrJwWAMtB4ZcmQA/o.jpg,False,https://www.yelp.com/biz/mamma-ilardos-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,22,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 38.8836314, 'longitude': -77.0258655}","['delivery', 'pickup']",$,"{'address1': '470 Lenfant Plz', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20024', 'country': 'US', 'state': 'DC', 'display_address': ['470 Lenfant Plz', 'Washington, DC 20024']}",+12028634442,(202) 863-4442,3018.2049728305806
OuWIERmVPkTMN29lftt0Cg,great-wall-szechuan-house-washington,Great Wall Szechuan House,https://s3-media1.fl.yelpcdn.com/bphoto/SDb4x5V4RmIhXmUdK9pCrQ/o.jpg,False,https://www.yelp.com/biz/great-wall-szechuan-house-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,517,"[{'alias': 'szechuan', 'title': 'Szechuan'}]",3.5,"{'latitude': 38.91056, 'longitude': -77.03157}",['delivery'],$$,"{'address1': '1527 14th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20005', 'country': 'US', 'state': 'DC', 'display_address': ['1527 14th St NW', 'Washington, DC 20005']}",+12027970098,(202) 797-0098,1215.1493062838194
pUjKDQF0ifCph9AzujZbhg,sette-osteria-washington-3,Sette Osteria,https://s3-media2.fl.yelpcdn.com/bphoto/rsbz2ThSS-eV9afQMGqt8Q/o.jpg,False,https://www.yelp.com/biz/sette-osteria-washington-3?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,657,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 38.91242274254675, 'longitude': -77.04543714963413}","['delivery', 'pickup']",$$,"{'address1': '1666 Connecticut Ave NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['1666 Connecticut Ave NW', 'Washington, DC 20009']}",+12024833070,(202) 483-3070,2424.1366888526077
